date,vs5y Production,vs5y Power Burn,vs5y Net Burn,vs5y Net Import,vs5y Storage Level,Production S1,Production S2,Net Import,Power Burn, Net Burn,Adjusted Balance
2017/12/1,9.4,3.8,5.5,-5.2,-37.0,-0.7,0.3,0.0,2.5,2.0,0.8
2017/12/2,9.8,2.3,2.9,-4.6,-33.4,-0.5,0.5,0.6,0.4,-1.0,0.8
2017/12/3,9.9,0.3,3.9,-4.6,-26.0,-0.2,0.6,0.5,-1.7,-0.1,0.8
2017/12/4,9.9,0.7,4.6,-4.6,-19.5,0.0,0.6,0.3,-1.2,0.4,0.8
2017/12/5,9.5,2.3,4.9,-4.0,-13.1,-0.2,0.1,0.6,0.4,0.7,0.8
2017/12/6,9.2,2.1,4.1,-5.1,-10.7,-0.3,-0.1,-0.5,0.0,-0.2,0.8
2017/12/7,10.1,1.4,3.2,-5.5,-15.0,-0.1,0.1,-0.6,-0.7,-1.2,0.8
2017/12/8,9.7,1.7,3.9,-5.3,-31.4,-0.8,-0.5,-0.3,-0.2,-0.3,0.1
2017/12/9,10.2,1.9,3.3,-5.0,-42.6,0.2,0.3,-0.1,0.3,-0.7,0.1
2017/12/10,10.5,1.2,1.3,-4.6,-48.8,0.4,0.4,0.5,-0.3,-2.7,0.1
2017/12/11,10.4,2.2,3.6,-4.5,-51.3,0.4,0.3,0.7,0.5,0.0,0.1
2017/12/12,10.4,2.5,4.0,-4.5,-52.0,-0.1,0.2,0.6,0.6,0.5,0.1
2017/12/13,10.3,1.6,3.6,-4.4,-60.3,0.1,0.2,0.8,-0.3,0.3,0.1
2017/12/14,10.4,3.3,4.6,-4.0,-71.9,0.3,0.4,1.2,1.5,1.3,0.1
2017/12/15,10.1,3.3,4.6,-3.8,-90.0,0.5,0.3,0.7,1.3,1.1,-0.5
2017/12/16,10.2,0.8,3.0,-4.5,-97.5,0.4,0.2,-0.1,-1.5,-0.6,-0.5
2017/12/17,10.2,1.3,1.0,-4.0,-94.0,0.2,0.1,0.3,-0.8,-2.6,-0.5
2017/12/18,10.3,3.6,4.7,-3.9,-89.6,0.5,0.2,0.4,1.5,1.3,-0.5
2017/12/19,10.2,3.8,4.6,-4.9,-76.5,0.3,0.0,-1.2,1.4,0.9,-0.5
2017/12/20,10.0,4.0,4.3,-4.6,-63.7,0.0,0.1,-0.7,1.5,0.5,-0.5
2017/12/21,10.3,3.6,5.4,-4.1,-63.8,0.2,0.4,-0.3,0.7,1.6,-0.5
2017/12/22,10.0,6.1,7.3,-4.3,-77.3,0.0,0.0,-0.4,3.2,3.3,-1.0
2017/12/23,10.5,3.8,4.4,-4.5,-79.8,0.0,0.3,-0.5,0.5,0.1,-1.0
2017/12/24,10.5,1.0,2.5,-4.4,-83.1,0.1,0.3,-0.3,-2.8,-2.1,-1.0
2017/12/25,10.6,-2.1,0.1,-4.0,-92.5,0.0,0.2,0.3,-5.7,-4.7,-1.0
2017/12/26,11.0,1.7,2.6,-4.0,-111.1,0.2,0.3,0.6,-1.2,-1.4,-1.0
2017/12/27,10.1,3.2,3.8,-3.6,-140.1,-0.3,-0.7,0.8,0.6,0.0,-1.0
2017/12/28,9.5,2.9,3.0,-2.6,-170.8,-1.0,-1.1,1.9,0.4,-0.8,-1.0
2017/12/29,8.7,3.3,4.2,-2.1,-205.2,-1.0,-1.4,2.2,1.0,0.9,-2.1
2017/12/30,8.9,0.8,1.6,-2.4,-222.1,-0.6,-1.2,1.6,-1.2,-1.4,-2.1
2017/12/31,8.5,-2.3,-1.7,-2.1,-238.1,-1.0,-1.5,1.3,-3.8,-4.3,-2.1
2018/1/1,4.3,-4.7,-4.4,-1.0,-267.0,-5.3,-5.1,2.3,-5.8,-6.3,-2.1
2018/1/2,5.1,-1.1,-0.2,0.3,-311.6,-3.5,-3.6,3.2,-1.8,-1.5,-2.1
2018/1/3,5.4,2.3,3.2,-2.7,-344.4,-2.8,-2.6,-0.5,2.0,2.3,-2.1
2018/1/4,6.7,4.1,4.9,-3.2,-366.7,-0.8,-0.4,-1.0,3.9,4.1,-2.1
2018/1/5,8.3,3.8,4.0,-4.2,-391.1,0.2,1.2,-1.8,3.4,2.9,-3.1
2018/1/6,8.9,-0.8,0.7,-3.0,-407.8,0.8,1.5,-0.2,-1.2,-0.4,-3.1
2018/1/7,8.9,-3.4,-0.8,-3.3,-414.8,1.0,1.7,-0.5,-3.6,-1.7,-3.1
2018/1/8,9.4,4.3,4.6,-3.8,-405.4,1.3,1.8,-0.7,4.2,3.5,-3.1
2018/1/9,10.3,4.3,6.7,-4.0,-394.1,1.4,1.7,-0.6,3.0,4.4,-3.1
2018/1/10,10.0,3.0,6.9,-5.2,-378.5,1.1,1.1,-1.2,1.0,3.5,-3.1
2018/1/11,9.9,3.3,7.0,-5.2,-364.5,1.0,0.7,-1.2,1.1,3.2,-3.1
2018/1/12,9.6,3.5,4.8,-5.2,-354.2,1.0,0.1,-1.6,1.4,0.7,-3.2
2018/1/13,8.6,0.5,1.1,-3.4,-357.6,-0.2,-0.7,0.1,-1.5,-3.2,-3.2
2018/1/14,8.8,-3.3,-2.2,-3.2,-374.4,0.1,-0.3,0.5,-5.5,-6.5,-3.2
2018/1/15,9.1,-0.1,3.6,-3.5,-394.0,0.3,0.0,0.6,-2.4,-0.6,-3.2
2018/1/16,8.2,-0.2,1.3,-3.5,-412.9,-0.4,-1.0,0.7,-1.8,-2.7,-3.2
2018/1/17,6.5,-1.7,0.5,-2.4,-439.0,-1.0,-2.8,1.8,-2.7,-2.7,-3.2
2018/1/18,7.6,-0.9,2.0,-3.3,-465.8,-0.4,-0.8,0.3,-1.1,-0.4,-3.2
2018/1/19,8.9,1.9,6.0,-2.1,-483.7,0.3,1.1,1.1,2.2,4.4,-1.3
2018/1/20,9.6,1.5,4.6,-2.7,-487.9,0.9,1.7,0.1,2.0,2.9,-1.3
2018/1/21,9.7,-0.3,2.6,-3.4,-478.5,1.0,1.7,-0.6,0.1,0.3,-1.3
2018/1/22,9.7,0.8,4.2,-4.5,-461.2,0.9,1.6,-1.6,0.8,1.2,-1.3
2018/1/23,9.4,2.6,4.0,-5.1,-441.1,1.1,1.2,-1.8,2.4,1.0,-1.3
2018/1/24,9.6,3.5,4.7,-4.3,-422.9,0.9,1.0,-0.9,2.9,1.2,-1.3
2018/1/25,10.2,0.9,4.5,-4.9,-418.9,0.8,0.8,-1.2,-0.4,0.5,-1.3
2018/1/26,9.9,2.4,6.6,-4.9,-420.2,0.5,0.2,-1.3,0.9,2.2,-2.2
2018/1/27,10.0,2.3,4.0,-5.1,-412.0,0.5,0.2,-1.2,0.7,-0.4,-2.2
2018/1/28,10.1,1.3,1.8,-5.1,-394.4,0.6,0.3,-0.6,-0.5,-2.6,-2.2
2018/1/29,10.1,2.1,2.7,-4.8,-378.1,0.6,0.4,0.1,0.2,-1.6,-2.2
2018/1/30,10.6,1.4,4.6,-5.1,-380.7,0.5,0.5,0.1,-0.7,0.5,-2.2
2018/1/31,9.8,1.0,3.8,-4.4,-390.8,-0.1,0.1,0.0,-1.0,-0.4,-2.2
2018/2/1,10.6,3.0,5.9,-4.8,-394.5,-0.7,1.0,-0.4,1.3,1.9,-2.2
2018/2/2,10.8,4.5,7.0,-4.1,-398.1,-0.5,0.9,0.5,2.6,2.7,-3.2
2018/2/3,11.3,0.0,3.5,-5.0,-406.7,0.1,1.2,-0.4,-2.2,-0.7,-3.2
2018/2/4,11.5,0.5,3.6,-5.5,-404.3,0.2,1.0,-0.6,-1.4,-0.6,-3.2
2018/2/5,11.2,1.3,3.8,-5.3,-402.2,0.1,0.7,0.0,-0.5,-0.6,-3.2
2018/2/6,11.2,3.7,5.4,-4.5,-408.7,0.0,0.2,0.4,2.0,0.8,-3.2
2018/2/7,10.7,4.3,5.4,-4.3,-414.2,0.0,-0.4,0.6,2.3,0.7,-3.2
2018/2/8,11.1,3.4,5.8,-5.0,-423.0,0.0,-0.2,0.6,0.9,0.8,-3.2
2018/2/9,11.2,5.8,8.6,-5.7,-435.0,0.0,-0.2,-0.5,3.3,3.7,-5.5
2018/2/10,10.6,5.8,7.7,-5.5,-432.4,-0.1,-0.5,-0.4,3.1,2.6,-5.5
2018/2/11,10.5,5.0,6.6,-5.9,-426.9,-0.2,-0.5,-0.6,1.4,0.8,-5.5
2018/2/12,10.2,4.4,6.8,-5.3,-425.0,0.0,-0.5,0.1,0.2,0.6,-5.5
2018/2/13,10.5,5.4,7.9,-4.5,-427.2,-0.3,-0.4,0.3,0.8,1.3,-5.5
2018/2/14,10.5,5.5,9.5,-5.2,-430.9,-0.5,-0.2,-0.6,0.7,2.5,-5.5
2018/2/15,9.9,3.5,7.0,-4.8,-423.3,-0.5,-0.4,-0.4,-1.5,-0.5,-5.5
2018/2/16,10.2,5.3,7.6,-2.3,-407.1,0.3,0.1,2.5,0.3,-0.1,-4.7
2018/2/17,10.0,3.9,6.1,-2.7,-396.4,0.1,0.0,1.5,-1.0,-1.5,-4.7
2018/2/18,9.9,2.3,6.2,-3.8,-392.2,0.1,0.0,0.3,-2.4,-1.2,-4.7
2018/2/19,10.0,2.4,5.9,-4.6,-387.9,0.0,0.0,-0.7,-1.9,-1.4,-4.7
2018/2/20,9.7,3.6,6.2,-5.3,-383.5,-0.3,-0.3,-1.2,-0.5,-0.9,-4.7
2018/2/21,10.0,5.9,7.0,-4.3,-376.8,0.1,-0.1,0.0,2.1,0.1,-4.7
2018/2/22,9.7,7.6,7.4,-4.0,-377.8,0.0,-0.1,-0.1,3.7,0.8,-4.7
2018/2/23,9.8,7.6,8.7,-4.1,-381.4,0.2,0.0,-0.8,3.2,2.1,-3.6
2018/2/24,10.2,3.4,5.7,-4.9,-378.2,0.4,0.4,-0.9,-1.4,-1.1,-3.6
2018/2/25,10.1,2.8,5.7,-4.7,-366.4,0.3,0.4,-0.4,-1.8,-1.0,-3.6
2018/2/26,10.5,3.1,5.6,-5.3,-352.2,0.7,0.6,-0.8,-1.7,-1.1,-3.6
2018/2/27,11.2,2.1,5.1,-5.8,-336.7,0.6,0.6,-1.0,-2.7,-1.5,-3.6
2018/2/28,11.5,1.8,3.7,-5.7,-321.7,0.8,0.9,-0.9,-2.8,-2.7,-3.6
2018/3/1,10.9,4.1,6.7,-5.8,-309.3,0.0,0.1,-0.3,0.0,0.7,-3.6
2018/3/2,10.9,5.8,8.3,-4.7,-302.7,0.1,0.3,0.7,2.3,2.4,-3.9
2018/3/3,11.0,2.9,6.0,-4.1,-293.7,0.1,0.1,1.1,-0.4,0.1,-3.9
2018/3/4,10.9,0.3,3.2,-3.8,-279.4,0.2,0.0,1.0,-2.9,-2.6,-3.9
2018/3/5,11.5,2.6,4.9,-4.2,-267.2,0.3,0.2,0.6,-0.3,-0.7,-3.9
2018/3/6,11.4,4.5,6.2,-3.4,-260.6,-0.5,-0.2,0.8,1.7,0.8,-3.9
2018/3/7,10.9,4.3,5.2,-2.9,-258.3,-0.4,-0.5,1.1,1.2,-0.4,-3.9
2018/3/8,10.7,3.3,5.5,-2.6,-270.2,-0.3,-0.3,1.3,-0.2,-0.2,-3.9
2018/3/9,10.8,3.1,4.8,-2.8,-285.0,0.0,0.0,0.5,-0.3,-0.8,-3.6
2018/3/10,11.1,2.1,2.8,-2.5,-295.2,0.1,0.1,0.4,-0.9,-2.3,-3.6
2018/3/11,11.1,1.4,3.3,-2.3,-303.5,0.2,0.2,0.4,-1.4,-1.4,-3.6
2018/3/12,11.2,3.7,3.5,-1.9,-309.8,0.4,0.3,0.7,0.7,-1.1,-3.6
2018/3/13,10.7,2.7,2.4,-1.8,-317.7,-0.1,-0.3,0.8,-0.5,-2.0,-3.6
2018/3/14,10.9,1.5,3.9,-2.9,-324.3,0.3,0.1,-0.4,-1.4,0.0,-3.6
2018/3/15,11.0,2.5,5.8,-3.2,-331.1,0.4,0.5,-0.6,-0.1,2.1,-3.6
2018/3/16,10.8,2.2,4.4,-2.6,-333.8,0.2,0.1,-0.4,-0.2,0.7,-3.2
2018/3/17,11.1,1.8,2.1,-2.9,-337.4,0.5,0.2,-0.5,-0.5,-1.6,-3.2
2018/3/18,11.1,1.5,2.3,-3.0,-336.0,0.4,0.3,-0.3,-0.8,-1.4,-3.2
2018/3/19,11.1,3.8,5.4,-2.9,-333.7,0.4,0.3,-0.1,1.5,1.9,-3.2
2018/3/20,10.9,5.0,4.4,-2.6,-333.8,-0.4,0.1,0.4,2.8,0.6,-3.2
2018/3/21,10.7,5.0,4.8,-2.5,-340.3,-0.2,-0.1,0.8,2.4,0.8,-3.2
2018/3/22,10.9,3.2,4.3,-2.5,-348.2,-0.1,0.0,0.5,0.0,0.1,-3.2
2018/3/23,11.1,2.3,5.3,-2.4,-349.7,0.0,0.2,-0.2,-0.9,1.3,-1.1
2018/3/24,11.0,1.1,3.2,-3.1,-347.8,0.1,-0.2,-0.8,-2.1,-0.8,-1.1
2018/3/25,11.2,0.6,2.5,-3.4,-346.8,0.4,0.1,-0.8,-2.6,-1.8,-1.1
2018/3/26,11.0,2.1,4.3,-3.0,-348.8,0.3,0.1,-0.2,-0.9,0.0,-1.1
2018/3/27,10.8,3.3,4.2,-3.2,-350.6,0.1,-0.2,-0.5,0.6,0.1,-1.1
2018/3/28,10.5,5.7,4.8,-2.6,-351.4,-0.1,-0.3,0.0,3.2,0.7,-1.1
2018/3/29,10.7,5.4,5.3,-2.9,-348.1,0.3,-0.1,-0.3,2.8,1.2,-1.1
2018/3/30,10.8,5.2,5.5,-3.6,-342.1,0.3,0.1,-1.0,2.3,1.3,-0.2
2018/3/31,10.9,1.3,4.0,-2.9,-342.7,0.1,0.1,-0.1,-2.1,-0.2,-0.2
2018/4/1,10.3,1.1,2.0,-2.8,-343.8,-0.6,-0.4,0.1,-2.2,-2.4,-0.2
2018/4/2,10.4,2.2,3.8,-2.8,-347.0,-0.1,0.0,0.4,-1.2,-0.6,-0.2
2018/4/3,10.3,2.7,4.6,-2.4,-355.3,-0.3,-0.1,0.9,-0.8,0.4,-0.2
2018/4/4,10.4,4.6,5.8,-2.9,-359.1,-0.2,0.1,0.2,1.2,1.5,-0.2
2018/4/5,10.7,3.6,4.9,-3.7,-365.1,0.4,0.3,-0.7,0.4,0.5,-0.2
2018/4/6,10.4,3.0,5.5,-2.9,-373.8,0.2,-0.1,0.0,0.0,1.1,-0.3
2018/4/7,10.6,3.6,3.6,-3.6,-382.1,0.3,0.3,-0.7,0.9,-0.7,-0.3
2018/4/8,10.6,2.5,2.9,-3.6,-397.8,0.4,0.3,-0.5,-0.5,-1.4,-0.3
2018/4/9,10.9,5.8,4.8,-3.2,-413.3,0.5,0.5,-0.1,2.6,0.4,-0.3
2018/4/10,10.6,5.2,5.2,-2.6,-429.3,0.1,-0.1,0.5,1.6,0.6,-0.3
2018/4/11,10.6,3.0,5.0,-3.4,-441.4,-0.4,-0.5,0.0,-1.0,0.4,-0.3
2018/4/12,11.0,2.1,5.0,-3.5,-447.9,-0.1,0.0,0.2,-1.7,0.4,-0.3
2018/4/13,10.3,1.6,4.2,-4.0,-449.7,-0.7,-0.5,-0.7,-2.0,-0.4,-1.5
2018/4/14,10.2,2.7,4.2,-4.4,-449.5,-0.9,-0.3,-1.0,-0.6,-0.2,-1.5
2018/4/15,10.4,3.4,3.6,-4.0,-454.3,-0.4,-0.1,-0.4,0.2,-0.9,-1.5
2018/4/16,10.5,2.9,5.6,-4.0,-464.8,-0.3,0.0,-0.2,-0.5,1.0,-1.5
2018/4/17,10.9,1.7,4.9,-4.1,-480.9,0.1,0.1,-0.1,-1.3,0.2,-1.5
2018/4/18,10.8,4.1,5.4,-4.5,-497.1,-0.5,0.0,-0.2,1.6,0.8,-1.5
2018/4/19,10.9,5.4,6.4,-4.6,-512.7,0.4,0.3,-0.6,2.7,1.7,-1.5
2018/4/20,10.5,4.4,7.0,-4.1,-528.2,0.3,0.3,0.0,1.2,2.1,-2.1
2018/4/21,10.5,3.4,4.1,-3.6,-535.1,0.6,0.1,0.5,-0.1,-1.2,-2.1
2018/4/22,10.5,2.5,2.9,-3.6,-536.3,0.5,0.1,0.4,-1.1,-2.4,-2.1
2018/4/23,10.8,5.2,4.6,-3.7,-534.8,0.7,0.4,0.4,1.7,-0.6,-2.1
2018/4/24,10.6,4.8,5.5,-3.1,-532.5,-0.4,-0.5,0.8,1.0,0.5,-2.1
2018/4/25,10.8,4.2,5.5,-3.4,-531.5,-0.1,-0.1,0.7,-0.1,0.4,-2.1
2018/4/26,10.6,4.0,4.7,-3.8,-531.1,0.1,0.0,0.1,-0.2,-0.4,-2.1
2018/4/27,10.4,3.8,4.9,-3.7,-533.4,0.1,0.0,-0.2,-0.3,0.1,-1.6
2018/4/28,10.7,2.3,4.0,-4.3,-533.3,0.4,0.3,-0.7,-1.7,-0.6,-1.6
2018/4/29,10.8,0.0,3.0,-4.0,-530.5,0.5,0.4,-0.5,-3.9,-1.6,-1.6
2018/4/30,10.8,-0.4,3.6,-4.3,-528.8,0.4,0.4,-0.5,-3.8,-1.0,-1.6
2018/5/1,12.3,-0.8,2.6,-4.4,-527.7,0.7,1.7,-0.4,-3.5,-1.9,-1.6
2018/5/2,12.2,-1.2,2.0,-4.7,-523.8,0.7,1.5,-0.5,-3.1,-2.1,-1.6
2018/5/3,12.1,0.7,3.2,-3.9,-521.6,0.6,1.1,0.4,-0.5,-0.3,-1.6
2018/5/4,12.5,2.8,4.9,-3.9,-519.1,0.6,0.7,0.3,2.2,1.6,-0.9
2018/5/5,12.1,4.2,4.1,-4.4,-515.5,0.2,0.3,-0.5,3.7,0.8,-0.9
2018/5/6,12.0,2.0,2.9,-3.9,-510.8,0.0,0.0,0.1,1.2,-0.5,-0.9
2018/5/7,12.0,2.9,5.0,-3.9,-507.9,0.0,0.0,0.3,1.9,1.7,-0.9
2018/5/8,11.3,1.7,4.3,-3.0,-507.4,-0.9,-1.0,0.7,0.2,0.8,-0.9
2018/5/9,11.6,1.4,4.2,-3.4,-506.7,-0.8,-0.7,0.3,-0.5,0.4,-0.9
2018/5/10,11.8,1.7,5.3,-3.9,-505.9,-0.1,0.0,-0.5,-0.6,1.2,-0.9
2018/5/11,12.0,1.9,5.8,-4.1,-502.7,0.0,0.3,-0.6,-0.5,1.4,-0.3
2018/5/12,11.9,1.0,3.9,-4.2,-503.8,0.2,0.4,-0.2,-1.3,-0.6,-0.3
2018/5/13,11.9,1.3,3.7,-4.2,-503.0,0.4,0.5,-0.2,-0.5,-0.8,-0.3
2018/5/14,11.8,2.7,4.8,-3.9,-501.5,0.1,0.3,0.2,1.0,0.2,-0.3
2018/5/15,10.9,2.6,3.5,-3.4,-500.6,-1.4,-0.9,0.5,0.9,-1.1,-0.3
2018/5/16,10.5,3.8,5.3,-2.7,-501.1,-1.4,-1.3,1.2,2.0,0.8,-0.3
2018/5/17,10.4,2.1,5.5,-2.7,-502.7,-0.8,-1.1,1.3,-0.1,0.9,-0.3
2018/5/18,10.9,2.0,6.0,-3.1,-502.0,-0.3,-0.5,0.6,-0.2,1.4,-1.0
2018/5/19,11.6,0.6,3.3,-2.5,-501.8,1.0,0.4,0.4,-1.6,-1.3,-1.0
2018/5/20,11.7,0.3,2.0,-2.3,-499.3,1.1,0.5,0.6,-1.9,-2.6,-1.0
2018/5/21,11.7,4.1,5.0,-2.6,-496.6,1.1,0.7,0.4,2.1,0.7,-1.0
2018/5/22,11.7,3.8,5.2,-2.9,-496.7,0.9,0.3,0.2,1.6,0.8,-1.0
2018/5/23,12.0,2.7,4.9,-3.1,-498.5,1.0,0.4,0.2,0.3,0.3,-1.0
2018/5/24,11.7,3.7,5.5,-2.9,-501.2,0.4,0.0,0.4,1.5,0.9,-1.0
2018/5/25,11.5,4.0,6.4,-2.6,-500.3,0.2,0.1,0.1,1.6,1.8,-0.5
2018/5/26,11.5,1.8,3.9,-2.7,-504.5,0.3,0.0,-0.2,-0.9,-0.7,-0.5
2018/5/27,11.7,2.5,5.3,-2.7,-505.5,0.4,0.1,-0.2,-0.4,0.6,-0.5
2018/5/28,11.8,0.2,3.5,-3.0,-505.0,0.3,0.1,-0.3,-3.1,-1.7,-0.5
2018/5/29,11.8,1.6,4.4,-2.6,-505.8,0.2,0.3,0.0,-1.1,-0.6,-0.5
2018/5/30,11.6,2.6,5.4,-2.6,-508.9,-0.6,-0.2,0.3,0.2,0.5,-0.5
2018/5/31,11.2,3.4,6.6,-1.7,-512.2,-0.3,-0.2,1.1,1.0,1.7,-0.5
2018/6/1,11.6,3.5,7.8,-2.3,-514.5,-0.3,0.3,0.4,1.2,2.8,-0.6
2018/6/2,11.6,0.9,5.1,-3.4,-515.5,-0.3,0.1,-0.7,-1.4,-0.1,-0.6
2018/6/3,11.3,1.0,4.4,-3.7,-513.3,-0.4,0.0,-0.9,-1.1,-1.0,-0.6
2018/6/4,11.2,2.9,6.1,-3.8,-511.3,-0.3,0.1,-1.1,1.1,0.8,-0.6
2018/6/5,10.7,2.7,5.7,-3.6,-512.6,-1.2,-0.7,-0.9,0.4,0.0,-0.6
2018/6/6,11.3,2.3,5.1,-3.0,-513.2,-0.3,0.0,-0.6,-0.2,-0.8,-0.6
2018/6/7,11.7,2.3,5.5,-3.0,-513.7,0.3,0.4,-0.4,-0.1,-0.3,-0.6
2018/6/8,11.6,2.8,5.3,-3.0,-510.0,0.6,0.3,-0.2,0.6,-0.4,-0.2
2018/6/9,11.8,1.1,3.6,-3.5,-508.1,0.8,0.6,-0.2,-1.1,-1.7,-0.2
2018/6/10,11.7,1.6,5.2,-3.1,-504.0,0.6,0.4,0.3,-0.5,0.1,-0.2
2018/6/11,11.5,1.6,4.5,-3.8,-500.3,-0.1,0.0,-0.2,-0.6,-0.8,-0.2
2018/6/12,11.4,3.3,5.1,-3.6,-499.5,-0.9,-0.6,0.1,1.3,0.1,-0.2
2018/6/13,11.8,3.0,4.4,-3.3,-499.9,-0.9,-0.4,0.3,0.9,-0.5,-0.2
2018/6/14,11.8,2.5,4.9,-3.5,-499.1,-0.3,-0.2,0.0,0.3,0.1,-0.2
2018/6/15,11.6,3.5,6.2,-3.7,-499.6,-0.1,-0.1,-0.3,1.2,1.5,-1.8
2018/6/16,12.0,0.6,3.3,-3.7,-500.9,0.7,0.6,-0.3,-1.8,-1.5,-1.8
2018/6/17,12.0,1.5,3.1,-3.5,-499.4,0.6,0.5,-0.1,-0.8,-1.7,-1.8
2018/6/18,12.3,5.2,6.2,-3.2,-497.8,1.1,0.8,0.7,2.9,1.7,-1.8
2018/6/19,11.5,5.3,6.2,-3.2,-500.1,0.1,-0.2,0.6,2.5,1.4,-1.8
2018/6/20,12.0,4.6,4.4,-3.9,-503.0,0.2,0.1,-0.3,1.5,-0.5,-1.8
2018/6/21,12.0,4.0,4.5,-3.7,-504.7,0.0,0.2,-0.5,0.7,-0.4,-1.8
2018/6/22,12.6,5.4,6.9,-3.6,-505.9,1.0,0.9,-0.3,1.8,2.0,-2.2
2018/6/23,12.4,3.2,4.6,-3.7,-504.4,0.7,0.6,-0.1,-0.5,-0.3,-2.2
2018/6/24,12.4,0.3,2.8,-3.8,-500.9,0.7,0.7,-0.1,-3.8,-2.3,-2.2
2018/6/25,12.4,2.7,5.0,-4.5,-497.8,0.6,0.5,-0.5,-1.3,-0.1,-2.2
2018/6/26,12.4,3.4,5.9,-4.0,-496.2,0.3,0.2,0.1,-0.2,1.0,-2.2
2018/6/27,13.1,3.7,6.0,-3.9,-496.5,0.5,0.6,0.0,0.3,1.1,-2.2
2018/6/28,13.0,4.4,7.4,-3.7,-497.4,0.5,0.6,-0.1,1.2,2.3,-2.2
2018/6/29,13.2,6.1,9.7,-3.3,-496.3,0.6,0.7,0.3,2.8,4.1,-3.4
2018/6/30,13.1,4.5,6.8,-3.3,-497.7,0.5,0.5,0.2,1.1,0.9,-3.4
2018/7/1,13.2,3.6,4.8,-2.4,-498.6,0.6,0.3,1.1,0.0,-1.5,-3.4
2018/7/2,13.2,7.2,7.9,-2.7,-500.8,0.7,0.4,0.7,3.1,1.4,-3.4
2018/7/3,13.0,6.7,7.8,-2.8,-506.7,0.6,0.2,0.3,2.1,0.9,-3.4
2018/7/4,13.1,2.2,3.1,-3.3,-513.8,0.5,0.2,-0.2,-3.0,-4.1,-3.4
2018/7/5,13.3,6.3,5.7,-3.3,-518.9,0.4,0.2,-0.1,1.4,-1.1,-3.4
2018/7/6,13.1,7.4,7.2,-4.2,-524.5,-0.1,-0.1,-0.9,2.1,0.7,-3.7
2018/7/7,13.1,4.8,4.7,-4.4,-527.0,0.1,0.0,-1.1,-0.6,-1.5,-3.7
2018/7/8,13.2,3.4,3.0,-3.6,-524.6,0.2,0.1,-0.3,-2.1,-2.8,-3.7
2018/7/9,13.0,5.9,5.6,-3.6,-521.4,-0.2,0.0,-0.1,0.4,0.0,-3.7
2018/7/10,12.6,6.9,6.6,-3.6,-523.7,-1.0,-0.8,0.2,1.7,1.3,-3.7
2018/7/11,12.6,7.2,7.4,-4.0,-528.0,-1.0,-0.6,-0.2,2.0,2.3,-3.7
2018/7/12,12.8,7.7,8.4,-3.2,-532.1,-0.2,0.0,0.4,1.7,2.7,-3.7
2018/7/13,13.1,7.1,8.0,-3.3,-540.0,-0.1,0.0,0.2,0.9,1.9,-5.2
2018/7/14,12.7,4.6,5.3,-4.3,-542.6,-0.2,-0.3,-0.5,-1.5,-0.9,-5.2
2018/7/15,12.8,4.2,4.9,-4.2,-543.6,0.0,-0.1,-0.4,-2.0,-1.5,-5.2
2018/7/16,12.6,7.0,7.6,-3.4,-545.2,-0.1,-0.2,0.6,0.7,1.0,-5.2
2018/7/17,12.1,6.9,8.4,-4.1,-551.1,-0.7,-0.6,0.0,0.5,1.5,-5.2
2018/7/18,12.2,5.3,6.2,-4.2,-556.1,-0.6,-0.4,0.0,-1.1,-0.9,-5.2
2018/7/19,12.4,5.1,6.4,-4.3,-558.6,-0.1,-0.1,-0.2,-1.0,-0.6,-5.2
2018/7/20,12.8,4.3,6.0,-4.4,-561.0,0.6,0.4,-0.3,-1.5,-0.7,-5.2
2018/7/21,13.0,3.1,4.3,-4.5,-560.9,1.0,0.5,-0.5,-2.2,-2.1,-5.2
2018/7/22,13.0,2.1,3.5,-4.3,-557.3,0.8,0.5,-0.2,-3.0,-2.8,-5.2
2018/7/23,13.1,4.7,5.9,-3.8,-554.2,0.7,0.6,0.3,-0.1,-0.1,-5.2
2018/7/24,13.1,6.2,6.8,-3.1,-554.1,0.4,0.1,0.7,1.7,1.0,-5.2
2018/7/25,12.4,6.8,7.8,-3.4,-556.3,-0.3,-0.5,0.2,2.4,2.2,-5.2
2018/7/26,13.1,4.9,6.2,-3.7,-558.5,-0.1,0.1,-0.4,0.3,0.4,-5.2
2018/7/27,12.9,5.5,6.1,-4.0,-569.4,-0.4,0.0,-0.5,0.9,0.3,-4.1
2018/7/28,13.6,4.0,4.8,-4.0,-571.8,0.2,0.7,-0.2,-0.8,-1.0,-4.1
2018/7/29,13.6,3.7,4.3,-4.4,-568.6,0.2,0.6,-0.6,-1.2,-1.6,-4.1
2018/7/30,13.6,5.2,6.2,-5.0,-568.3,0.6,0.7,-0.7,0.1,0.2,-4.1
2018/7/31,14.2,4.2,4.9,-5.2,-569.9,0.9,1.0,-0.7,-1.0,-1.1,-4.1
2018/8/1,12.9,4.6,5.3,-4.7,-572.5,-0.2,-0.3,0.0,-0.3,-0.5,-4.1
2018/8/2,12.7,4.6,5.7,-4.2,-575.3,-0.2,-0.2,0.5,0.0,0.3,-4.1
2018/8/3,13.8,5.5,8.2,-4.8,-577.6,0.6,0.5,-0.1,0.9,2.9,-2.8
2018/8/4,14.2,3.5,5.9,-4.7,-577.9,0.6,0.7,-0.3,-1.0,0.2,-2.8
